System,Frame,Leaflet,zo,h,mux,muy,std_p1,std_p2,theta
cut1,4210,1,61.35878228297983,-19.392778614992714,93.00256110005915,119.74637924420607,105.58764152754593,124.93484929257231,4.579422894873282
cut1,4220,1,58.44429774081964,-16.859844120732706,96.188159894753,123.3110988282997,92.68388718866196,103.58013339629507,3.9810909134282157
cut1,4230,1,55.85059924085557,-14.807448959467159,97.59063414530048,126.7793145931291,76.0430208094714,86.0701734704689,4.212926483001246
cut1,4240,1,58.79660547601284,-17.963079579973154,92.12764765926069,122.2417962793572,93.45723914820239,87.80623160045769,5.456074206340278
cut1,4250,1,56.594473637503704,-16.685957363486718,91.46776891501891,132.9046306946857,73.6348745059665,78.14338595737699,2.6551669176143644
cut1,4260,1,58.6522586252664,-17.166439445519046,93.74088125085693,126.14910484724994,82.92752755385956,109.30272591500965,4.639948536616099
cut1,4270,1,57.339048119573405,-16.024587467940485,95.36249788145672,127.25067028735418,82.98225655058891,96.34102278397646,4.643219277734127
cut1,4280,1,55.285777687310535,-14.100490932046505,91.29774101263494,129.03931435355068,79.29660236242253,97.28963563587972,1.749543299072012
cut1,4290,1,52.132110032194056,-13.541260151222462,85.18445978276968,142.86272852250886,58.155542952238676,76.06067659788636,4.799751144463454
cut1,4300,1,52.27270338744135,-14.113941958904762,90.83863588007753,147.0139129629928,54.793173338463696,63.36139118263963,4.823566930412154
cut1,4310,1,51.86802487335401,-13.449962534862722,82.6319054543337,148.19669795815764,61.05014020423226,72.7825356037425,4.769669194529467
cut1,4320,1,52.406005990349186,-13.997935182804923,90.14541200819333,141.3557046554408,60.43542811743268,74.29334305627107,4.792344954631376
cut1,4330,1,52.97075496507628,-14.310446680471872,90.75309634639093,142.81488223475037,60.07255058048776,66.99270724488187,5.54081532033577
cut1,4340,1,52.86695019368247,-12.62231981291813,88.90337543959885,132.62117694179273,68.08381756828138,75.88898961959521,3.5661787048075397
cut1,4350,1,54.79688517667701,-14.850405308013164,94.77963015475767,134.83093655312152,70.5512248043012,78.74133854273273,3.8841532083152206
cut1,4360,1,56.077890352027445,-16.81238230002064,91.92709060116773,131.98075565488247,72.73196514448789,79.07488333493895,4.267210483831852
cut1,4370,1,54.75862128902561,-15.048302558802906,86.48060847440115,133.5873416966275,72.30248839247584,83.42230842947568,1.9840476862055023
cut1,4380,1,55.08307991380767,-14.891248276511188,81.27189787298434,129.9632396123552,67.47335466203802,83.98894446891589,2.2838124553626296
cut1,4390,1,55.12192239437491,-14.714806250757027,80.10895780285294,127.99640158981721,70.68322025705186,94.16720539349969,2.012663799299903
cut1,4400,1,56.308233238556326,-15.838567586833513,83.99320513304438,126.23619711411355,71.31344195223603,96.02588133740605,1.885475549748365
cut1,4410,1,53.34437021853806,-12.502921635004371,81.40316952237424,132.66978862909883,62.33720522576528,91.29392852251021,2.049168148412689
cut1,4420,1,55.28978876729337,-14.846234141179671,82.2288675275162,128.6627640276183,69.50948796976604,91.0598702345849,1.9927364030656227
cut1,4430,1,56.03561864371115,-15.813955192351392,81.65378410095865,129.01529175475204,73.87396572346377,102.09888727618045,1.794965395317948
cut1,4440,1,56.50105610187209,-16.070097408735187,92.39584063148632,128.82056470305434,82.55950031042629,102.50578847917274,1.8528959102600822
cut1,4450,1,54.736507277857704,-15.821339584272373,82.89131296153138,129.85572837066388,71.91408513840392,84.59792250948055,2.0145828889571686
cut1,4460,1,57.40310552212746,-17.315493993560924,90.12376470507053,126.73834711114726,85.83180020091825,100.33462708407151,1.9370204500394461
cut1,4470,1,56.95259030551276,-16.86713419739593,73.90372640865637,114.98263098121237,90.34044630942893,102.15502865360675,1.736556596045154
cut1,4480,1,60.428066303173544,-18.896585916082557,82.62452774536695,121.25109855481108,99.38372526085394,122.85602591872076,1.5792664137392871
cut1,4490,1,55.04412651542499,-14.697837213470997,94.64799292209995,127.63565793834263,79.72992181788308,100.34209400820505,1.8312606614767568
cut1,4500,1,55.20258137186722,-15.968699886894399,89.2432856916602,136.2984891973754,68.83350852350358,87.50288735843381,1.8956694048422595
cut1,4510,1,57.895139898138005,-17.5412375041341,91.84250040906403,131.71896371265188,85.38511134926817,111.10596942476744,1.5840197695087206
cut1,4520,1,56.29824131767931,-16.235105360858203,93.63590515107254,135.22349227640302,74.8451104675288,91.29278121674719,1.616804935836099
cut1,4530,1,56.00435255270438,-15.521875760276354,89.29710944688254,144.03983089342026,81.7948474784879,98.9061899870506,7.845118304358795
cut1,4540,1,56.30775202724813,-14.841318370029683,94.2086720166556,141.5445762643389,76.69917843190574,115.90662978366407,1.5933888585821896
cut1,4550,1,58.14964133343794,-16.394378583698977,98.14411011839498,136.051010987447,83.00752153165583,125.87690658078604,1.3667002555674335
cut1,4560,1,61.663092867444185,-19.76446347680577,91.50856544777679,133.78172552516645,127.28645511484065,112.52947190849751,9.0175352213964
cut1,4570,1,60.07184343167471,-18.646439552454694,92.6430233150717,134.7931999723936,93.65051418578702,136.5317758444203,-1.5337627706927335
cut1,4580,1,59.24960815629046,-18.80675137061793,94.7677761441653,130.40712886204102,83.77795461744202,121.83535691386393,1.6339473571305665
cut1,4590,1,58.56914862345767,-18.654698136028607,89.35053084973748,128.96956551248618,80.31182039892424,103.4923591571857,1.7840811801860648
cut1,4600,1,58.93014741713464,-18.31123448124013,93.72134873684588,123.96470110747131,85.48914731154366,99.17335493490235,2.112804170500662
cut1,4610,1,57.94709807523032,-18.023657139491394,91.19655600785822,124.57245938074902,74.94746356277271,93.28825695780107,5.53534971009905
cut1,4620,1,61.325182616072134,-21.005666620216036,91.76408942539989,123.60597235244674,91.63249903184295,105.3313241558396,1.7825310222723387
cut1,4630,1,64.44819611839841,-24.090402932757378,92.94996014240697,121.6185276525472,104.76829258427927,114.59804181899761,2.1925059895513286
cut1,4640,1,61.56033788533826,-21.204052324140296,91.29414349695003,125.26003216454842,88.98232715285538,111.78060860173154,2.13087266802321
cut1,4650,1,57.19176989228062,-17.02020091448736,86.06048846785133,127.4453835575006,80.28989268012198,96.90565228592969,5.616456189456243
cut1,4660,1,55.852262254335585,-15.768891646585844,93.1704833063989,133.2275333124781,71.3969615121334,97.12247238697103,5.515130091914134
cut1,4670,1,56.201734339764535,-16.349975034260947,96.60020653768393,138.43884622415254,66.99537157719942,103.2841699597175,-4.312800292125369
cut1,4680,1,61.29584060031335,-19.794853228026618,99.87877414156038,124.68001744290899,111.98084065553441,95.54176915838909,9.702974765674655
cut1,4690,1,59.61898135039105,-19.633758140500667,94.1802546299881,134.59014464298818,79.03757863095167,94.92791455947781,4.616637918324246
cut1,4700,1,57.5533489922343,-17.859461983055567,95.40868687723341,128.44983523061356,79.78288721337309,95.94231328479003,4.6917390308503615
cut1,4710,1,58.07797213180648,-18.237814855586596,91.1489516118314,134.9384709863538,83.3910255289496,114.36140765866097,1.6966081641710868
cut1,4720,1,57.02820532702254,-17.349700921976762,81.3705183648632,133.95051329180455,92.91532273747858,117.83146263437209,1.6630990567455635
cut1,4730,1,58.222144904033314,-17.75193959679819,94.09160955951366,132.84132362080155,87.53206057157561,125.71369405676931,1.5359695396953237
cut1,4740,1,59.34553155137094,-18.627322654433506,96.61084492243164,132.20951367604812,91.30358634867771,129.44853240352916,7.769862231815193
cut1,4750,1,57.544387452596965,-17.78788704869284,96.86004225200816,133.3699874067787,90.30592617900935,104.9947221616887,4.6908792535768455
cut1,4760,1,58.91378266256511,-19.07436865751561,92.03823266460601,129.87967689047807,91.37784034487949,109.98631494686752,1.7231523370043826
cut1,4770,1,59.41984828817555,-19.086836327133618,87.75713264395502,132.159248455601,92.6252959014299,133.79603287122546,1.5875486134010393
cut1,4780,1,64.00497048893958,-23.697134274702993,79.10513354001523,128.68081912651652,141.61154151988026,115.29565883452956,2.816731701758522
cut1,4790,1,60.44453709177739,-20.213953063211356,97.67608340336174,127.3421888000082,103.74352885687597,126.15636689439098,4.317039703349085
cut1,4800,1,63.048695610460044,-23.528486332877954,94.27493598940748,128.37616525510867,98.3202207000211,112.82263702365495,4.314800030742742
cut1,4810,1,65.39192841175571,-25.982426762186172,101.70854422543974,122.85523711281323,116.79959718909808,107.6501535771434,3.0419408969648565
cut1,4820,1,64.40200501702351,-25.1794762886416,98.59124889728574,126.51027037077253,103.14380289885374,130.31032002160768,1.9543808998879855
cut1,4830,1,63.65376393595636,-24.004238858611803,96.07542465288337,128.1081490445475,106.00634994232401,124.84972377320491,1.7386093577710002
cut1,4840,1,64.81728276057272,-25.352984784415558,91.46814134001704,134.45172806506227,104.9009439267661,122.5071066382531,1.8831360539119475
cut1,4850,1,68.06673803615509,-27.713917490911804,93.0193392907284,128.36385312182622,111.55965095036653,123.96464869695143,1.7505185865877275
cut1,4860,1,66.03376564144006,-24.822440065651914,90.853507405321,124.87197802047866,114.26771002946383,145.40695708831402,1.6716896611549374
cut1,4870,1,69.32172930259439,-28.74792419323918,88.42212311067468,121.04407403702446,117.05050976019369,149.27127661607454,1.5776757499264578
cut1,4880,1,70.04847768958153,-29.098774432269217,89.82520150011166,125.09809245187793,122.29436050962889,148.5343762568684,1.6026145521194348
cut1,4890,1,65.06832872692748,-23.5826438158596,87.84763263532689,125.43663935312173,115.42994624970532,190.36329934893783,-1.550233502740587
cut1,4900,1,75.42686246426344,-33.60037150858319,85.10561932314171,127.37333944125841,151.5681730649609,249.6594491487095,1.593538394288654
cut1,4910,1,62.00098402698489,-20.997408221889362,81.01142279239956,123.93058459480623,99.81764220217853,158.56432413078807,-1.4483780788032166
cut1,4920,1,67.78353582355203,-25.744098875086937,91.40595724414013,121.16335999751833,130.5516432322563,192.16550003131593,1.6455586670975735
cut1,4930,1,61.2041954718371,-19.549828061536513,90.80888422973779,121.36048496824296,95.16106235285798,165.3252732546894,-1.548468955075259
cut1,4940,1,58.082234414391124,-18.182819689652774,90.32349146576759,131.62757341557293,80.51478782041164,116.37042029003447,1.545804444853458
cut1,4950,1,54.80997100753742,-15.142768668333343,88.32383559520392,132.10495862956853,75.73811870920606,86.4637987219544,4.754057053916004
cut1,4960,1,55.57711350619012,-16.33760227664999,91.70697102277327,137.8658873811888,69.74997938068876,95.11071234143071,4.686861990189727
cut1,4970,1,58.52820323872806,-18.018324034726586,90.48132530546133,121.81820596758897,87.64122097409847,100.31156511300196,2.4946962808635624
cut1,4980,1,64.49107965723738,-23.111993716416762,88.12378714587012,122.53287699937759,124.15847176535515,135.67262989652406,-1.4820266204811543
cut1,4990,1,60.26989414659505,-19.41793192914303,89.90679142566987,121.25057238006421,103.49214620148803,139.06200282814646,-1.6076653337798426
cut1,5000,1,60.040424599836236,-20.580466047334586,83.21287850422522,127.31622043622359,92.10681859926447,111.08340405024335,1.4262467977485587
cut1,5010,1,59.890221883160784,-20.668233484509553,87.66950428154342,129.34710563622886,93.54491831414934,101.67538476458002,1.5079024990836611
cut1,5020,1,61.49075092177359,-21.791846483948444,90.78784427517965,127.80388688478526,101.03085059737948,115.98928722479762,3.360000403612327
cut1,5030,1,61.49201023076795,-22.02298026365416,91.84930705491213,122.89361481115756,93.16909263597688,114.35037097969114,3.3332265373958307
cut1,5040,1,60.42059761317345,-20.905650771424355,83.46816169735547,129.67880312405146,101.32952114743598,94.47506618601116,8.640054363630936
cut1,5050,1,60.967812576621995,-20.723580674250936,85.58925904979138,127.63016540411763,93.74583598613921,109.20657469033391,1.6921772008695233
cut1,5060,1,56.452970080221924,-17.896236420696017,87.05690350296892,130.97225375823731,94.50826698392638,66.18608453298573,-6.312248557050092
cut1,5070,1,65.50143750836853,-25.484394004640244,90.17390408443273,125.37499642954201,112.05762285864645,142.69315145103118,4.566913453193518
cut1,5080,1,62.929172916782115,-23.34446351408853,90.99087586201682,134.07507691610172,89.83289886601754,127.3418168818866,1.661798875759552
cut1,5090,1,61.40187787641988,-22.16337981930805,91.58365184388516,134.97040434378462,88.76161964834691,124.44339605052731,4.626936514610463
cut1,5100,1,60.26520237976976,-21.293211645851308,93.81687031893485,134.40832973193912,81.57024721796851,112.23768734101243,4.6657221649920535
cut1,5110,1,61.688408772332615,-22.145861899676667,90.58938608357876,134.3253769514186,84.32963848350015,113.73911501937026,1.6991174380965821
cut1,5120,1,63.35136578357986,-23.813847250628054,87.4641189207038,131.5043961508124,105.85461961865578,96.78259828337832,0.4050868503265775
cut1,5130,1,66.00547472082647,-26.08842883461858,91.66773300701134,129.44567890786942,107.8258968752243,119.58471851094555,2.719339076590288
cut1,5140,1,63.37671498414248,-24.122684169577095,86.9355017352962,134.35954547111274,104.79593903336051,96.8531882335768,0.6653242305030819
cut1,5150,1,63.543309185469965,-24.007853532051993,91.13304286691374,128.98424080648078,109.24867952306987,102.40059157633785,-3.01373621205406
cut1,5160,1,59.333354740327735,-20.454309153084694,87.94262025227417,135.56267445484713,80.72578660454533,108.82357157410831,1.6790685900157565
cut1,5170,1,58.43610421792564,-19.472979512679707,88.07646746102067,136.8222020970319,107.2128413543541,82.14086853326972,6.369745990902708
cut1,5180,1,58.3870888011457,-20.229310997399317,89.76142844727708,132.77936103695487,76.96314527728373,102.551730898574,4.616103934776628
cut1,5190,1,61.39464243667377,-23.14796813475564,90.40964798433244,135.05411071876853,98.4621527241015,84.52516313548946,6.2546608310172
cut1,5200,1,60.85367716242806,-22.422452196329363,87.51906703984332,136.93761490192472,79.78214230468247,99.75789178797325,1.7427824387688409
cut1,5210,1,61.64147198355371,-22.910813731035322,90.60749572877606,135.8486509751653,83.02511812192132,105.09390496606089,1.7997163564420628
cut1,5220,1,63.8350998093212,-24.683555629752696,93.01841250795289,133.28652432707764,107.31811990849447,97.28445966962298,6.057225370669104
cut1,5230,1,62.89524150040256,-23.687538840964397,94.25684113041105,132.9447973083571,88.03764991710342,123.26934968440321,1.5175344892592701
cut1,5240,1,61.986895848837136,-23.475298925782223,92.53701346506563,136.58282507670364,81.4522003547172,109.90023656216052,4.512874773084879
cut1,5250,1,62.574383443035515,-23.62253894892415,94.31366548948591,133.24416830856282,81.81724902421759,105.76998262576211,4.55745271119203
cut1,5260,1,61.90676343862003,-21.95130761039783,89.49657362315541,140.90966097149493,75.48885773853434,118.73385080745985,1.281682660548551
cut1,5270,1,62.16104439437527,-22.08181480384724,91.71190152436162,142.07261920972186,87.6371449813454,120.12062460298748,4.680196266178674
cut1,5280,1,58.635745156856686,-20.66518682543557,92.79719312893405,142.47819422878257,80.28002737390527,94.55687859728614,4.242716362321843
cut1,5290,1,60.65691830938579,-22.683434487728135,96.44130751869122,141.45877830138232,88.66437154125968,97.3901389710983,4.041313054694197
cut1,5300,1,61.59324357645562,-23.10618348407395,92.9171277993197,138.50247746246856,76.83861723946566,92.676643084138,4.1295981805221
cut1,5310,1,60.59196016312937,-21.83341637513368,93.38948167127096,138.06485933715794,77.39574221134062,103.2464634493314,4.118999959613706
cut1,5320,1,58.30301289977885,-20.462579497128214,94.67969465628913,141.3716394686902,75.25524347466616,94.59419790791182,3.9908772674260833
cut1,5330,1,57.90145894531691,-19.601080182711666,93.67725855342287,141.70151586168757,73.03949714922733,98.85211245205787,4.213013322187976
cut1,5340,1,57.33588039897171,-18.838539899557038,88.81349842348239,148.2534207699101,77.14112620326883,101.14961879486323,4.096320621643486
cut1,5350,1,62.35027701373236,-23.25714099953174,93.79317359069522,144.55006917188584,88.30266549539722,120.01239442027037,4.474929665447498
cut1,5360,1,61.376797830223985,-22.402563293570726,95.5304292433044,144.45109004692074,90.37595792329283,96.89100461993173,3.6897104811867836
cut1,5370,1,60.25862363669878,-21.46216865167448,97.92646354028138,141.67810140157542,84.96629190711133,99.9937780693355,4.160873190358268
cut1,5380,1,59.742464363606665,-20.885213276077174,101.0283777912541,141.97525058926996,83.33001941691083,90.35516110783546,4.434446243509302
cut1,5390,1,56.81537156951532,-18.045315147575604,96.92121365981367,139.57168514650235,71.04692621951325,90.83636187011025,3.2310765561719412
cut1,5400,1,57.91697945416128,-20.698204217908327,97.56302266322108,141.10344834923274,68.90727416148282,81.32414066370436,6.592418286031841
cut1,5410,1,57.956961379469995,-19.681961620555622,100.93591601999742,135.40889610312334,72.14605968122932,89.7333998419908,3.552021112620424
cut1,5420,1,58.06186472486666,-19.57677840453895,101.89700394024834,141.46140972929902,67.14410510688379,91.39756349240636,3.529340984988085
cut1,5430,1,58.6662432425703,-20.62274504306997,103.68114843818402,140.56925695695466,72.3839560661704,85.23178495686184,3.444090995170764
cut1,5440,1,57.56301573532349,-19.907342602814257,100.112854947095,144.1739239995273,71.35631739664089,87.70480612185831,3.6903301074850288
cut1,5450,1,55.832321817898595,-17.307785880595546,100.77899275481715,144.51162971722712,73.1424046282228,81.41922569373013,4.080131320190955
cut1,5460,1,55.95812967384207,-17.71838972364362,97.31371155031786,144.30477173955055,69.25290370260996,86.6955201579,3.9774426044509714
cut1,5470,1,54.66256551689153,-15.795720862532006,100.38168503969277,138.42964696121138,68.42399481860737,85.55449114002062,3.748800568896638
cut1,5480,1,57.71493218512426,-17.45095100322059,100.77498832073977,125.86186504282978,73.27547225909949,104.37071454584714,3.091902622370981
cut1,5490,1,54.320462653895895,-15.45952118157831,100.2992566313745,138.88586954927663,61.026332826315866,83.52278567611185,3.2074864075437692
cut1,5500,1,59.3938175511553,-19.21689614991159,100.62798027449267,130.23029105620583,82.52941027281501,101.93673499729366,3.311755660266617
cut1,5510,1,59.95103109894644,-19.569386963364497,106.86761039762783,137.89426763984696,80.80444955693693,109.84400538216195,3.1125386451876005
cut1,5520,1,58.33375529253471,-19.388260846921124,99.61190725869548,139.63495576967776,88.12931244595583,82.22145625522734,0.9047768374295959
cut1,5530,1,57.035241853454494,-18.12296909572121,95.55510385073549,140.20147415335154,68.42959938406825,85.13391627867931,-1.0106922606342255
cut1,5540,1,55.64411135074814,-16.102515367347454,99.4533112355243,139.65760895538193,69.59809424427652,85.85988204485781,2.268351135576844
cut1,5550,1,55.05659852626411,-16.15167038850067,94.56611932350314,144.87880748670912,71.00041569844552,69.9099518431303,2.24250715842406
cut1,5560,1,52.762777405636676,-13.754898241760165,94.41488979052986,145.1469382362415,57.04712697775258,71.45866632583773,2.3796551609612626
cut1,5570,1,50.30634356086144,-12.751619357251407,93.29449159733826,156.59737657746646,38.29237803248808,81.4988096233642,2.1104697785209843
cut1,5580,1,50.5771821151083,-11.714514891885557,96.56878431883514,147.4701514496419,42.58241050912442,75.93665832151135,-0.7892480439394479
cut1,5590,1,51.189586758274146,-12.593253257428906,95.77533831746142,151.90893407756727,54.769778917364405,88.43144150314987,2.241017463934486
cut1,5600,1,54.30848113968865,-12.9404386448295,92.34742170547693,128.43993627009934,75.1294668126565,93.79881941041488,2.654161714745798
cut1,5610,1,53.01948103058094,-12.526176841994316,91.46966188698802,134.11279614489,79.82404654705878,97.29991044350551,2.253823211207362
cut1,5620,1,55.87668837824756,-14.927769168894143,83.19743554684369,125.32553955443151,84.9801483876584,119.64227362908902,2.0119094852534944
cut1,5630,1,51.891910192191325,-12.319941733446194,84.53180127378484,137.0949200672481,55.89725227202456,102.83169816686669,5.535497990479104
cut1,5640,1,56.11560504819783,-15.800675582587905,83.39057019346251,127.91042777825713,85.97841862832861,123.83773680308195,-1.1187867856430107
cut1,5650,1,53.44701829267359,-13.130452268199729,84.58864999472927,131.79896062216787,72.42085045420933,102.77304778045693,1.9944989154447401
cut1,5660,1,56.03407774605837,-14.608397950415192,84.57549373329091,131.22538023272435,95.74629717634065,117.37305026710658,-0.8609074875004582
cut1,5670,1,54.886805599725456,-14.14228348982302,86.01325605147517,134.433802806108,69.60641224522614,90.17610864937049,-0.7679671614019903
cut1,5680,1,53.00777573212695,-13.759646427729132,76.78964015012353,146.66173021628924,85.02592654854121,77.80123331275506,4.327310808384127
cut1,5690,1,51.45649074922803,-13.031390114390854,79.54947937934209,148.10790073723896,67.26367368039222,72.05749398648214,2.9973602390335157
cut1,5700,1,56.52319751799705,-17.10365131375675,80.19546716056115,138.20350679920318,83.94377373960896,97.40128818859525,1.823745026248502
cut1,5710,1,53.00264948878829,-12.700614063838058,72.22638621798704,127.2522655040124,81.94404972139088,89.95801262057246,2.437596721755532
cut1,5720,1,53.458206567348036,-14.85115872965272,76.89782953368483,138.67108974235174,74.12372757088377,84.81227763777494,4.590580838441639
cut1,5730,1,51.26347807811107,-11.997170515059238,81.57691761067555,147.03576904834648,67.44123457137633,95.29219666195374,4.759579441612178
cut1,5740,1,55.51194773550034,-14.384013051307273,96.4295940078185,132.83622559686083,111.3347698319212,95.80659310225535,4.689204499423014
cut1,5750,1,57.51659894837535,-16.10604269598879,94.20919874729553,137.90991787750872,94.39537401724597,86.25070458811675,5.005361502517689
cut1,5760,1,56.82419837354974,-15.25132037450304,83.93544592661834,139.43844196349738,87.08612656004634,117.0950085368503,3.089472414355881
cut1,5770,1,57.06112257046154,-15.537307039917577,88.97877967670667,131.79705700454306,82.39186838906308,104.09213714913405,3.117698235848303
cut1,5780,1,52.17535121268151,-11.518205057011949,89.06032149983369,135.4053554404078,64.66298208121833,68.3465740897369,3.431703118239144
cut1,5790,1,55.68726706015019,-15.175934159406143,88.59121417818703,139.7557587356233,77.78065292546326,87.82548653239591,4.305798442238629
cut1,5800,1,55.78298245326235,-15.825235002680579,91.17938165838976,147.08761421510783,66.97577385958922,84.73995534407273,4.402061686672657
cut1,5810,1,57.12661864255308,-17.311274693597312,82.63566478139559,143.40542788300553,98.99359336014464,67.21411587113302,-9.44906523339088
cut1,5820,1,55.937624963928705,-15.88008582593159,83.00059834167557,143.2033120773362,69.56966629318302,100.1020292331873,4.720228032115158
cut1,5830,1,55.40601206531193,-15.951839451461707,85.11267601970962,138.65822234391922,71.69527038498796,88.81199162549468,4.6949862709394425
cut1,5840,1,54.78525369594113,-15.06281409853167,82.5129800233334,151.84307313388797,67.73395363516745,99.5383219860298,4.799335172506409
cut1,5850,1,57.764963288466106,-18.449816504475038,80.15343648804908,146.20407232205,107.77525129261056,77.22405873318169,6.496487612066012
cut1,5860,1,55.375588574607484,-16.078092180438425,87.60131492735368,147.16069625978787,67.59912991562643,97.07564618325684,4.964667853820586
cut1,5870,1,55.802589575973215,-16.352806987229926,85.0940679028064,140.17095735933825,73.46672848628434,88.82872271276067,4.497241103238579
cut1,5880,1,55.36535383215247,-15.735463100244813,86.04772203970883,137.96416526418247,82.53027538549712,91.50819846228364,4.595611430294653
cut1,5890,1,57.017410456844445,-15.622939882430474,83.60486364091402,136.72769741699685,84.01081631035281,135.28347529020846,1.5799500164808087
cut1,5900,1,54.76371747666295,-13.380136099455669,86.85076201023409,130.13150482940713,64.54017201214653,92.22159674554763,4.382530133878205
cut1,5910,1,55.908705294969295,-14.570457440782464,80.39645047227619,130.3053248836808,88.16392874989882,99.00644884779973,4.4783672136889
cut1,5920,1,53.456896682144524,-12.943910180807562,82.47484025234013,141.4452246568465,68.05534199627867,79.13795905753635,4.177248712208159
cut1,5930,1,56.22735538776991,-14.309576092620715,80.00574116689806,135.9079827163756,100.70534648988276,109.95137742887276,3.9719349820926158
cut1,5940,1,54.39744671084717,-13.258111299369745,83.02592299639085,147.44831492238436,82.20533274447274,94.09859037890834,4.163423710484907
cut1,5950,1,53.49419676375642,-13.154978130884372,80.33043308945625,146.2738202139283,82.17686653445844,101.116392727414,4.3240165173641625
cut1,5960,1,54.22912214669256,-13.592893971160114,84.07998658174192,134.85258355614306,81.1144765374435,97.30938194594935,4.089798848426963
cut1,5970,1,55.37307062719219,-14.709321191888012,74.10506096346742,138.76873803635573,89.94387316322269,126.79123962728211,4.641495620064289
cut1,5980,1,57.33461918963717,-17.19236139895279,79.80214527730433,136.45395879276447,83.6886980706199,109.03543354090336,7.458157607319531
cut1,5990,1,52.42615215429255,-13.081648632551545,85.25486630298765,150.8222778153517,73.99778932579257,95.77255031625019,4.179678640883534
cut1,6000,1,52.40141097130045,-12.309348794815817,94.33234860000758,132.69682761620683,59.94121043119476,96.10566577218249,3.874658565257126
cut1,6010,1,54.87538240237965,-13.71371432868938,87.86877488389499,134.17581037402982,85.15219395512892,114.65957561133673,4.257330973597072
cut1,6020,1,52.80353914933364,-12.090181645101541,96.44791889260077,140.84692119551008,78.13925051197972,105.3969018752117,4.116597093044851
cut1,6030,1,55.00352164221142,-14.487212833722797,95.18675614902946,127.55895657932638,84.48618128646402,100.06273749872433,3.9127678254741736
cut1,6040,1,53.95814302140222,-13.54979770476383,94.0590293710334,130.39712018700808,73.48025622801342,104.26257003050645,4.3443872063514215
cut1,6050,1,52.94851181973857,-13.820844483920226,96.49108233157781,142.4022463669789,61.98376897196013,98.96358159850702,4.641955005321368
cut1,6060,1,50.9178051781376,-11.735616525334963,82.52528611792889,146.97113423924216,60.669887792312096,78.23295441591208,4.681921188072771
cut1,6070,1,53.889414322373554,-14.075034387586152,93.33452374730246,145.70831011117502,73.06594575514724,106.96523728868189,4.360986471463263
cut1,6080,1,56.40245603645472,-15.44457822634853,90.26569687364233,135.18038578873072,79.3641721502844,120.32987763199414,4.582292585919892
cut1,6090,1,57.585930185832254,-16.20690675996005,88.62636063950455,132.98574316188717,89.49940289282286,169.88425529216968,-1.712007684973813
cut1,6100,1,55.34085584438742,-13.981951383699458,84.06326644927215,136.43907253619554,76.51692706342344,161.8317774388279,4.830979149801527
cut1,6110,1,53.80566572292136,-13.039610546782663,88.09816797574909,144.26692631044418,64.02917844333909,101.71214009845562,1.7035208372202257
cut1,6120,1,56.54567602991128,-15.524574550473005,81.6671028395763,146.47873366322324,81.709805057472,127.96011939856061,4.737894388875277
cut1,6130,1,59.664292616260305,-17.056266702549973,74.68195415864487,135.81061681626633,90.6052681856099,175.92461054933108,1.5296074408840732
cut1,6140,1,54.84523742742534,-14.464258805147201,79.26536396712719,140.97294414623408,68.51592568423763,111.23231662156361,1.656808622058966
cut1,6150,1,57.428340841684545,-15.876670457426064,78.52640083561792,133.6519203713709,73.37068655184798,139.6348309909844,4.482024802444595
cut1,6160,1,62.32326152676517,-20.577515026286225,88.43347956975259,130.04086001470282,93.17180329197087,162.53470147460445,4.567689197676338
cut1,6170,1,59.36795608507081,-17.44512480015984,100.13397560722515,124.57323143688166,102.58891078038405,134.4309288362088,4.610534775026482
cut1,6180,1,58.40846690443364,-16.517065201950505,93.60673426447292,122.0657699541483,90.76758158113702,125.70994903723727,10.759767966797883
cut1,6190,1,54.88296921207251,-14.416459879859548,88.5814752011351,137.47812669898002,73.64153179699339,81.78571806770009,4.575235270267116
cut1,6200,1,56.917245964344914,-16.366383351328654,83.04941276392222,129.97524933275997,86.107926892383,102.00882265830045,1.828079123619038
cut1,6210,1,56.84915443985349,-15.891709742388656,85.12983447581499,134.01542126083024,77.66421130150393,90.97227852459024,4.623520376456035
cut1,6220,1,55.82313592509162,-14.930105046384229,82.40429495654126,141.67020452849502,84.41623841433949,96.65340948487972,3.757781273154943
cut1,6230,1,58.46552296745469,-17.19189748611312,88.56142032065488,135.7766208490978,91.96624577101086,88.88252429937431,6.000928879766177
cut1,6240,1,57.99319382586692,-16.382125848560683,81.80392164051969,139.4825562544108,84.69994397690064,115.51876063842325,1.6738961256392464
cut1,6250,1,57.564771413653446,-15.913888980793432,80.16417850885513,131.7510311827892,84.52415222276842,111.10770454170952,7.590402861606316
cut1,6260,1,55.69772027696705,-15.565492883227895,88.83451432786889,139.3292092805234,80.92667511357092,84.20525758113106,3.688520220898773
cut1,6270,1,57.15120068323321,-16.600919592596206,80.21725627471764,149.81096171741706,83.42454174766792,105.35212457780167,4.8092708951736665
cut1,6280,1,52.88036082732189,-12.636673076988568,88.70721894625493,146.28266153810137,62.92017788670419,74.75910860943326,2.0470695060526207
cut1,6290,1,53.04004827053556,-12.405640563831247,82.84106095587036,145.42841551011037,72.19316972682212,78.0952346479878,4.055877391327256
cut1,6300,1,58.329696975523845,-15.919929980276253,85.20342396400838,141.74496414271024,91.54608480553344,127.44590046316117,1.751802567612458
